effect_type,source_type,filename,descriptor,target_text,scale,orig_target_sim,manip_target_sim,delta_target_sim
reverb,piano,test_piano_reverb_soft_0.6.wav,soft,a soft sound,0.6,0.17826095,0.16543469,-0.012826264
reverb,piano,test_piano_reverb_soft_0.8.wav,soft,a soft sound,0.8,0.17826095,0.1258845,-0.05237645
reverb,piano,test_piano_reverb_soft_1.0.wav,soft,a soft sound,1.0,0.17826095,0.123897634,-0.054363318
reverb,piano,test_piano_reverb_spacious_0.2.wav,spacious,a spacious sound,0.2,0.15985143,0.15780425,-0.0020471811
reverb,piano,test_piano_reverb_spacious_0.4.wav,spacious,a spacious sound,0.4,0.15985143,0.169134,0.009282574
reverb,piano,test_piano_reverb_spacious_0.6.wav,spacious,a spacious sound,0.6,0.15985143,0.18708816,0.02723673
reverb,piano,test_piano_reverb_spacious_0.8.wav,spacious,a spacious sound,0.8,0.15985143,0.16575915,0.0059077144
reverb,piano,test_piano_reverb_spacious_1.0.wav,spacious,a spacious sound,1.0,0.15985143,0.15166515,-0.008186281
reverb,piano,test_piano_reverb_strong_0.2.wav,strong,a strong sound,0.2,0.030837838,0.033102944,0.002265107
reverb,piano,test_piano_reverb_strong_0.4.wav,strong,a strong sound,0.4,0.030837838,0.07012627,0.039288435
reverb,piano,test_piano_reverb_strong_0.6.wav,strong,a strong sound,0.6,0.030837838,0.030213648,-0.00062418915
reverb,piano,test_piano_reverb_strong_0.8.wav,strong,a strong sound,0.8,0.030837838,0.017083697,-0.013754141
reverb,piano,test_piano_reverb_strong_1.0.wav,strong,a strong sound,1.0,0.030837838,0.049983826,0.019145988
reverb,piano,test_piano_reverb_tinny_0.2.wav,tinny,a tinny sound,0.2,0.022139804,0.020086229,-0.0020535756
reverb,piano,test_piano_reverb_tinny_0.4.wav,tinny,a tinny sound,0.4,0.022139804,0.002917029,-0.019222775
reverb,piano,test_piano_reverb_tinny_0.6.wav,tinny,a tinny sound,0.6,0.022139804,-0.025211675,-0.04735148
reverb,piano,test_piano_reverb_tinny_0.8.wav,tinny,a tinny sound,0.8,0.022139804,-0.0045672227,-0.026707027
reverb,piano,test_piano_reverb_tinny_1.0.wav,tinny,a tinny sound,1.0,0.022139804,0.0060606487,-0.016079156
reverb,piano,test_piano_reverb_warm_0.2.wav,warm,a warm sound,0.2,0.22139776,0.24416853,0.022770777
reverb,piano,test_piano_reverb_warm_0.4.wav,warm,a warm sound,0.4,0.22139776,0.21015349,-0.011244267
reverb,piano,test_piano_reverb_warm_0.6.wav,warm,a warm sound,0.6,0.22139776,0.20904267,-0.012355089
reverb,piano,test_piano_reverb_warm_0.8.wav,warm,a warm sound,0.8,0.22139776,0.17247228,-0.048925474
reverb,piano,test_piano_reverb_warm_1.0.wav,warm,a warm sound,1.0,0.22139776,0.18606436,-0.035333395
reverb,mixture,mixture_reverb_bass_0.2.wav,bass,a bass sound,0.2,-0.007736559,-0.02501559,-0.017279033
reverb,mixture,mixture_reverb_bass_0.4.wav,bass,a bass sound,0.4,-0.007736559,0.014412649,0.022149209
reverb,mixture,mixture_reverb_bass_0.6.wav,bass,a bass sound,0.6,-0.007736559,-0.018820385,-0.0110838255
reverb,mixture,mixture_reverb_bass_0.8.wav,bass,a bass sound,0.8,-0.007736559,-0.006368263,0.0013682959
reverb,mixture,mixture_reverb_bass_1.0.wav,bass,a bass sound,1.0,-0.007736559,0.024378352,0.03211491
reverb,mixture,mixture_reverb_big_0.2.wav,big,a big sound,0.2,0.048381265,0.060771726,0.012390461
reverb,mixture,mixture_reverb_big_0.4.wav,big,a big sound,0.4,0.048381265,0.06077048,0.012389217
reverb,mixture,mixture_reverb_big_0.6.wav,big,a big sound,0.6,0.048381265,0.08208994,0.033708673
reverb,mixture,mixture_reverb_big_0.8.wav,big,a big sound,0.8,0.048381265,0.098872975,0.05049171
reverb,mixture,mixture_reverb_big_1.0.wav,big,a big sound,1.0,0.048381265,0.12511048,0.07672921
reverb,mixture,mixture_reverb_church_0.2.wav,church,a church sound,0.2,0.10523999,0.07337417,-0.03186582
reverb,mixture,mixture_reverb_church_0.4.wav,church,a church sound,0.4,0.10523999,0.08034963,-0.024890356
reverb,mixture,mixture_reverb_church_0.6.wav,church,a church sound,0.6,0.10523999,0.11923222,0.013992235
reverb,mixture,mixture_reverb_church_0.8.wav,church,a church sound,0.8,0.10523999,0.17676023,0.07152024
reverb,mixture,mixture_reverb_church_1.0.wav,church,a church sound,1.0,0.10523999,0.18790239,0.0826624
reverb,mixture,mixture_reverb_clear_0.2.wav,clear,a clear sound,0.2,0.04818386,0.066609874,0.018426016
reverb,mixture,mixture_reverb_clear_0.4.wav,clear,a clear sound,0.4,0.04818386,0.03269814,-0.015485719
reverb,mixture,mixture_reverb_clear_0.6.wav,clear,a clear sound,0.6,0.04818386,0.084838,0.036654145
reverb,mixture,mixture_reverb_clear_0.8.wav,clear,a clear sound,0.8,0.04818386,0.033692207,-0.014491651
reverb,mixture,mixture_reverb_clear_1.0.wav,clear,a clear sound,1.0,0.04818386,0.05046108,0.0022772215
reverb,mixture,mixture_reverb_deep_0.2.wav,deep,a deep sound,0.2,0.049768776,0.04011681,-0.009651966
reverb,mixture,mixture_reverb_deep_0.4.wav,deep,a deep sound,0.4,0.049768776,0.06181357,0.012044795
reverb,mixture,mixture_reverb_deep_0.6.wav,deep,a deep sound,0.6,0.049768776,0.07781038,0.028041601
reverb,mixture,mixture_reverb_deep_0.8.wav,deep,a deep sound,0.8,0.049768776,0.12245917,0.0726904
reverb,mixture,mixture_reverb_deep_1.0.wav,deep,a deep sound,1.0,0.049768776,0.15159802,0.101829246
reverb,mixture,mixture_reverb_distant_0.2.wav,distant,a distant sound,0.2,0.0070365993,0.029934045,0.022897445
reverb,mixture,mixture_reverb_distant_0.4.wav,distant,a distant sound,0.4,0.0070365993,0.04616929,0.03913269
reverb,mixture,mixture_reverb_distant_0.6.wav,distant,a distant sound,0.6,0.0070365993,0.0660983,0.059061702
reverb,mixture,mixture_reverb_distant_0.8.wav,distant,a distant sound,0.8,0.0070365993,0.09827461,0.091238014
reverb,mixture,mixture_reverb_distant_1.0.wav,distant,a distant sound,1.0,0.0070365993,0.09349978,0.08646318
reverb,mixture,mixture_reverb_distorted_0.2.wav,distorted,a distorted sound,0.2,-0.002047984,0.0026126578,0.004660642
reverb,mixture,mixture_reverb_distorted_0.4.wav,distorted,a distorted sound,0.4,-0.002047984,0.0041380627,0.0061860466
reverb,mixture,mixture_reverb_distorted_0.6.wav,distorted,a distorted sound,0.6,-0.002047984,0.035456564,0.037504546
reverb,mixture,mixture_reverb_distorted_0.8.wav,distorted,a distorted sound,0.8,-0.002047984,0.11489965,0.116947636
reverb,mixture,mixture_reverb_distorted_1.0.wav,distorted,a distorted sound,1.0,-0.002047984,0.17383435,0.17588234
reverb,mixture,mixture_reverb_echo_0.2.wav,echo,an echo sound,0.2,-0.023777075,-0.013298478,0.010478597
reverb,mixture,mixture_reverb_echo_0.4.wav,echo,an echo sound,0.4,-0.023777075,-0.0046712616,0.019105814
reverb,mixture,mixture_reverb_echo_0.6.wav,echo,an echo sound,0.6,-0.023777075,0.033524342,0.057301417
reverb,mixture,mixture_reverb_echo_0.8.wav,echo,an echo sound,0.8,-0.023777075,0.060009416,0.08378649
reverb,mixture,mixture_reverb_echo_1.0.wav,echo,an echo sound,1.0,-0.023777075,0.09684568,0.120622754
reverb,mixture,mixture_reverb_hall_0.2.wav,hall,a hall sound,0.2,0.12817055,0.13733062,0.009160072
reverb,mixture,mixture_reverb_hall_0.4.wav,hall,a hall sound,0.4,0.12817055,0.16320579,0.035035238
reverb,mixture,mixture_reverb_hall_0.6.wav,hall,a hall sound,0.6,0.12817055,0.17653517,0.048364624
reverb,mixture,mixture_reverb_hall_0.8.wav,hall,a hall sound,0.8,0.12817055,0.19963238,0.07146183
reverb,mixture,mixture_reverb_hall_1.0.wav,hall,a hall sound,1.0,0.12817055,0.22914219,0.10097164
reverb,mixture,mixture_reverb_haunting_0.2.wav,haunting,a haunting sound,0.2,0.057144113,0.051265545,-0.0058785677
reverb,mixture,mixture_reverb_haunting_0.4.wav,haunting,a haunting sound,0.4,0.057144113,0.08452776,0.027383648
reverb,mixture,mixture_reverb_haunting_0.6.wav,haunting,a haunting sound,0.6,0.057144113,0.105481476,0.048337363
reverb,mixture,mixture_reverb_haunting_0.8.wav,haunting,a haunting sound,0.8,0.057144113,0.17313321,0.1159891
reverb,mixture,mixture_reverb_haunting_1.0.wav,haunting,a haunting sound,1.0,0.057144113,0.18741536,0.13027126
reverb,mixture,mixture_reverb_hollow_0.2.wav,hollow,a hollow sound,0.2,0.046376877,0.07687647,0.030499592
reverb,mixture,mixture_reverb_hollow_0.4.wav,hollow,a hollow sound,0.4,0.046376877,0.07009291,0.023716033
reverb,mixture,mixture_reverb_hollow_0.6.wav,hollow,a hollow sound,0.6,0.046376877,0.068428636,0.022051759
reverb,mixture,mixture_reverb_hollow_0.8.wav,hollow,a hollow sound,0.8,0.046376877,0.08194053,0.035563655
reverb,mixture,mixture_reverb_hollow_1.0.wav,hollow,a hollow sound,1.0,0.046376877,0.19975762,0.15338075
reverb,mixture,mixture_reverb_loud_0.2.wav,loud,a loud sound,0.2,-0.020324644,-0.041193895,-0.020869251
reverb,mixture,mixture_reverb_loud_0.4.wav,loud,a loud sound,0.4,-0.020324644,-0.050091647,-0.029767003
reverb,mixture,mixture_reverb_loud_0.6.wav,loud,a loud sound,0.6,-0.020324644,-0.046517696,-0.026193053
reverb,mixture,mixture_reverb_loud_0.8.wav,loud,a loud sound,0.8,-0.020324644,-0.011924274,0.008400369
reverb,mixture,mixture_reverb_loud_1.0.wav,loud,a loud sound,1.0,-0.020324644,-0.016559523,0.003765121
reverb,mixture,mixture_reverb_low_0.2.wav,low,a low sound,0.2,0.008945055,-0.0034865383,-0.012431594
reverb,mixture,mixture_reverb_low_0.4.wav,low,a low sound,0.4,0.008945055,0.0316843,0.022739246
reverb,mixture,mixture_reverb_low_0.6.wav,low,a low sound,0.6,0.008945055,0.023786644,0.014841588
reverb,mixture,mixture_reverb_low_0.8.wav,low,a low sound,0.8,0.008945055,0.058027375,0.04908232
reverb,mixture,mixture_reverb_low_1.0.wav,low,a low sound,1.0,0.008945055,0.07979511,0.07085005
reverb,mixture,mixture_reverb_muffled_0.2.wav,muffled,a muffled sound,0.2,0.011005854,-0.0075484696,-0.018554324
reverb,mixture,mixture_reverb_muffled_0.4.wav,muffled,a muffled sound,0.4,0.011005854,0.06662084,0.055614986
reverb,mixture,mixture_reverb_muffled_0.6.wav,muffled,a muffled sound,0.6,0.011005854,0.02437809,0.013372235
reverb,mixture,mixture_reverb_muffled_0.8.wav,muffled,a muffled sound,0.8,0.011005854,0.026051542,0.015045688
reverb,mixture,mixture_reverb_muffled_1.0.wav,muffled,a muffled sound,1.0,0.011005854,0.04855711,0.037551254
reverb,mixture,mixture_reverb_sad_0.2.wav,sad,a sad sound,0.2,0.14769566,0.11250966,-0.035186
reverb,mixture,mixture_reverb_sad_0.4.wav,sad,a sad sound,0.4,0.14769566,0.1520533,0.004357636
reverb,mixture,mixture_reverb_sad_0.6.wav,sad,a sad sound,0.6,0.14769566,0.14435837,-0.0033372939
reverb,mixture,mixture_reverb_sad_0.8.wav,sad,a sad sound,0.8,0.14769566,0.21651511,0.06881945
reverb,mixture,mixture_reverb_sad_1.0.wav,sad,a sad sound,1.0,0.14769566,0.26439062,0.11669496
reverb,mixture,mixture_reverb_soft_0.2.wav,soft,a soft sound,0.2,0.050868653,0.03542634,-0.015442312
reverb,mixture,mixture_reverb_soft_0.4.wav,soft,a soft sound,0.4,0.050868653,0.074744925,0.023876272
reverb,mixture,mixture_reverb_soft_0.6.wav,soft,a soft sound,0.6,0.050868653,0.08934858,0.038479924
reverb,mixture,mixture_reverb_soft_0.8.wav,soft,a soft sound,0.8,0.050868653,0.06590226,0.01503361
reverb,mixture,mixture_reverb_soft_1.0.wav,soft,a soft sound,1.0,0.050868653,0.03129242,-0.019576233
reverb,mixture,mixture_reverb_spacious_0.2.wav,spacious,a spacious sound,0.2,0.11103456,0.09790443,-0.013130128
reverb,mixture,mixture_reverb_spacious_0.4.wav,spacious,a spacious sound,0.4,0.11103456,0.14277305,0.03173849
reverb,mixture,mixture_reverb_spacious_0.6.wav,spacious,a spacious sound,0.6,0.11103456,0.14498931,0.033954754
reverb,mixture,mixture_reverb_spacious_0.8.wav,spacious,a spacious sound,0.8,0.11103456,0.16440684,0.05337228
reverb,mixture,mixture_reverb_spacious_1.0.wav,spacious,a spacious sound,1.0,0.11103456,0.16768101,0.05664645
reverb,mixture,mixture_reverb_strong_0.2.wav,strong,a strong sound,0.2,-0.0077364687,-0.045871496,-0.03813503
reverb,mixture,mixture_reverb_strong_0.4.wav,strong,a strong sound,0.4,-0.0077364687,0.041277833,0.0490143
reverb,mixture,mixture_reverb_strong_0.6.wav,strong,a strong sound,0.6,-0.0077364687,-0.03701376,-0.029277293
reverb,mixture,mixture_reverb_strong_0.8.wav,strong,a strong sound,0.8,-0.0077364687,-0.004798013,0.002938456
reverb,mixture,mixture_reverb_strong_1.0.wav,strong,a strong sound,1.0,-0.0077364687,0.05922357,0.06696004
reverb,mixture,mixture_reverb_tinny_0.2.wav,tinny,a tinny sound,0.2,0.018560983,-0.008058722,-0.026619706
reverb,mixture,mixture_reverb_tinny_0.4.wav,tinny,a tinny sound,0.4,0.018560983,-0.0073736804,-0.025934663
reverb,mixture,mixture_reverb_tinny_0.6.wav,tinny,a tinny sound,0.6,0.018560983,0.002711075,-0.015849909
reverb,mixture,mixture_reverb_tinny_0.8.wav,tinny,a tinny sound,0.8,0.018560983,-0.018876377,-0.03743736
reverb,mixture,mixture_reverb_tinny_1.0.wav,tinny,a tinny sound,1.0,0.018560983,0.015858466,-0.0027025174
reverb,mixture,mixture_reverb_warm_0.2.wav,warm,a warm sound,0.2,0.108795,0.14850605,0.039711043
reverb,mixture,mixture_reverb_warm_0.4.wav,warm,a warm sound,0.4,0.108795,0.14589305,0.03709805
reverb,mixture,mixture_reverb_warm_0.6.wav,warm,a warm sound,0.6,0.108795,0.118475825,0.0096808225
reverb,mixture,mixture_reverb_warm_0.8.wav,warm,a warm sound,0.8,0.108795,0.11182466,0.0030296594
reverb,mixture,mixture_reverb_warm_1.0.wav,warm,a warm sound,1.0,0.108795,0.15608326,0.047288254
